MELI,PDD,ABNB,ASML,WDAY,MRVL,LULU,FTNT,ODFL,KDP,CPRT,MRNA,AZN,KHC,SGEN,BIIB,BKR,CRWD,TTD,CTSH,VRSK,CEG,CSGP,EA,FAST,TEAM,GEHC,GFS,XEL,DDOG,WBD,ALGN,FANG,ANSS,DLTR,ILMN,EBAY,ZS,WBA,ZM,ENPH,SIRI,JD,LCID
-0.004386128291448577,0.0011947548065409427,-0.0009032060513280212,-0.002161361697984865,-0.07382438740675457,-0.011734530398461285,0.007819078547718572,0.03370214242657055,0.08033620298644373,-0.047972348823549615,0.01714890532290536,0.0026686193970528816,0.054656919459768694,-0.026709342545714776,0.0340609267330485,-0.008177729717074311,0.0272718830046067,0.003042023384292749,-0.09887397397092845,-0.0019332338359335788,-0.12229853816244385,0.006281922410487037,-0.022308215290193778,-0.06018293553657039,-0.03424820710167742,-0.002099268412241617,0.0011197304996652517,0.0017646515220849925,0.020967264385187034,-0.0014702061543820295,-0.005338008722376442,-0.007669581662963165,0.011526228901728275,-0.06840021471177693,0.012207394385278736,0.023613519588446374,-0.11364781883236208,0.002429256390083962,-0.027760600760013965,0.0013509119791945147,-0.030199904027049973,0.033062763539340345,0.04764571991435651,0.0003547101479154984
-0.042442716131699476,0.0011947548065409427,-0.0009032060513280212,-0.037959269759415326,0.0029573079827120985,-0.1199200530289859,0.028650984665764767,-0.01935322909871573,0.06281462846591934,-0.03415768217937987,0.010772924722305732,0.0026686193970528816,0.012619158419017618,-0.03924291092673715,0.0014383394447826658,0.08639988590883396,-0.032205110293823114,0.003042023384292749,-0.005382277769105714,0.027431052522708166,0.08827872521586189,0.006281922410487037,0.017745074408905936,-0.03857311162057897,0.006090306874459328,0.02717296698343008,0.0011197304996652517,0.0017646515220849925,0.043477282021758046,-0.0014702061543820295,0.044070115646127506,-0.05178326955220891,0.016218820336839634,0.007785876743688358,-0.0588234477208196,0.017560440586439796,0.008549757027316196,0.002429256390083962,0.011738895181558462,0.0013509119791945147,0.0509193040637127,0.0267268847122224,-0.06186358215391752,0.0003547101479154984
0.01228228783263563,0.0011947548065409427,-0.0009032060513280212,0.04537982698939602,-0.005591067759533885,0.05659034777733496,0.0008837727529591444,-0.04416093622327755,0.011033154363661035,-0.00644163060839098,-0.032449680774370604,0.0026686193970528816,0.09453748432712827,-0.07051894743990172,0.03978066435500449,-0.0064611313909331836,0.02962734062705752,0.003042023384292749,0.038848175445515665,0.00382272826620067,0.035961367762375906,0.006281922410487037,-0.011131007210517074,0.08097350800263847,0.12571382435973122,-0.0011689023411980415,0.0011197304996652517,0.0017646515220849925,0.05095737856419669,-0.0014702061543820295,0.05786442732548702,0.003626467468894501,-0.05594532559693466,-0.0012033584697965782,-0.0516383017581421,-0.05538889854796092,0.08210626974686153,0.002429256390083962,-0.030415575406499196,0.0013509119791945147,0.06812104099565408,0.030371950105609224,-0.04297577011078235,0.0003547101479154984
0.027534019717350477,0.0011947548065409427,-0.0009032060513280212,-0.04010431577351792,-0.026156385682757133,0.01600602879234503,-0.11110053701269496,-0.10775443383345873,-0.025876257496496247,-0.005551802444929255,-0.0065535825153569816,0.0026686193970528816,0.08009680824284182,-0.05536415372466019,0.06762036468227861,-0.017002508015100726,0.047389736060740484,0.003042023384292749,0.0377258011772309,-0.03813989723275579,0.0017414050152857463,0.006281922410487037,-0.0045042600937703625,-0.03248243978599841,0.0409885377580268,-0.039694956022602756,0.0011197304996652517,0.0017646515220849925,0.05590012294728186,-0.0014702061543820295,-0.007284497613322505,-0.01702115742710153,-0.011656060233942167,0.03378100052638522,0.0763375706101429,0.04382814629878462,0.07691696091153566,0.002429256390083962,-0.05623526856316707,0.0013509119791945147,0.043954377669388034,0.008071648964203648,-0.0018700814620226103,0.0003547101479154984
-0.10904278851953597,0.0011947548065409427,-0.0009032060513280212,0.051847631952852136,-0.017877678976253808,0.03160935705504164,-0.0009954985374678316,0.044388722514030365,0.006495936147107972,-0.0029332497809575475,0.051623974790289795,0.0026686193970528816,-0.008474687211461607,0.052064341836080774,-0.046001381226864035,-0.033836570729792514,-0.08431436279332294,0.003042023384292749,0.06704440411236101,0.06130811792352708,0.04309432255518686,0.006281922410487037,-0.029609181441160093,0.08321350191666188,-0.014093969825881847,-0.016588292660491666,0.0011197304996652517,0.0017646515220849925,-0.054604959965422695,-0.0014702061543820295,-0.03384291609867496,0.01928072996389052,-0.005200541858522145,0.05307221510904603,0.07290431934468444,0.02721582382249954,0.11489312211265745,0.002429256390083962,-0.04836852497893862,0.0013509119791945147,-0.05743860060127304,0.04817657324837299,-0.0312990175484823,0.0003547101479154984
-0.007645941372266929,0.0011947548065409427,-0.0009032060513280212,-0.0038531338907937807,-0.0043519966894661755,0.06868211297953908,-0.027775676419625528,0.04646669355274069,0.013421044135118021,-0.04461808365426101,0.02289718372242111,0.0026686193970528816,-0.10374831397346518,0.10692610231794641,0.07046597959599676,-0.028512665566183815,0.02668895088179557,0.003042023384292749,0.061984087354790995,0.015433732829981617,0.03142571067973876,0.006281922410487037,-0.05049749625396949,0.037185661697978656,0.026578919566330073,-0.06961979944684193,0.0011197304996652517,0.0017646515220849925,-0.022284541202268526,-0.0014702061543820295,0.06766979757150005,-0.00043550711717177393,0.09400825887447617,-0.015120691192183733,0.09855121254025212,0.00022070114481786973,0.05964838816698348,0.002429256390083962,0.0607653494378495,0.0013509119791945147,0.0281677524080316,0.014815783626590862,0.004938515219180761,0.0003547101479154984
-0.005437269838212577,0.0011947548065409427,-0.0009032060513280212,0.016335971064085575,0.142829486710785,0.01451560049904066,-0.002068274654285829,0.03797369372523962,-0.002511967362481826,0.014555379902618681,-0.029499553338999895,0.0026686193970528816,0.06397805279031976,-0.06272294099396292,-0.07121343690129989,0.061860912848708316,0.06112892627092803,0.003042023384292749,0.015675218653361744,0.014132398253836387,0.0013194573540076249,0.006281922410487037,0.020937922973008005,0.04754791745113951,-0.07750302523112285,0.020802633530163872,0.0011197304996652517,0.0017646515220849925,-0.00990159507871291,-0.0014702061543820295,-0.02649294159837212,0.024565026697043524,0.07171044505655466,-0.09234332852197302,0.008316705264900137,-0.10639151214430176,-0.044347783476411995,0.002429256390083962,-0.011878675274117567,0.0013509119791945147,-0.03296240100837777,0.005842831432857132,0.012174527700667626,0.0003547101479154984
0.006572414522837189,0.0011947548065409427,-0.0009032060513280212,0.06574807471514477,0.03454220514146433,-0.03129042800369919,-0.0772580261357424,-0.04916856181111684,0.027021003467564864,-0.043705910699967765,0.0598925532395016,0.0026686193970528816,-0.04405235407594721,0.029400455379323565,-0.017585761625982688,-0.02305564693686879,0.10328679612418767,0.003042023384292749,-0.001382887836108626,0.005431610453860647,-0.006486779155470135,0.006281922410487037,0.07175421309775143,0.0037411200566923597,0.02432445283189022,-0.01064027429389669,0.0011197304996652517,0.0017646515220849925,-0.014242062352555651,-0.0014702061543820295,0.055108309339875095,0.004558979068250202,-0.013030353744040157,0.0005893009806062777,0.08354032901473762,0.03945380135099752,0.04573445857355818,0.002429256390083962,-0.07645778235401057,0.0013509119791945147,-0.058320337820062185,0.008611454714472444,0.06447176936332022,0.0003547101479154984
0.02537772215674683,0.0011947548065409427,-0.0009032060513280212,-0.019464143113794186,0.04461323827837682,0.08734839855018128,0.005379959681443447,0.015128585420872032,-0.05035486608798845,-0.05221153235495146,-0.04240745937670498,0.0026686193970528816,0.06453071959741075,0.08441280903349702,-0.001111085726635208,0.12746702340303695,0.06938392599491161,0.003042023384292749,-0.07783186714876611,0.05141607802748449,0.03233695474551013,0.006281922410487037,-0.0016152253428540764,0.00047284723831153563,-0.06336883980359431,-0.03462653182207687,0.0011197304996652517,0.0017646515220849925,0.0764781627205331,-0.0014702061543820295,-0.010130646027135204,0.03680764774448819,-0.02442186783741973,-0.020570591203183275,-0.044306143513943796,-0.03600700239555055,0.09268425004550807,0.002429256390083962,0.037941852344405946,0.0013509119791945147,-0.010231024323989368,0.05359652216189437,-0.025545184487033135,0.0003547101479154984
-0.0032635051400362602,0.0011947548065409427,-0.0009032060513280212,0.017494110153479236,-0.016983873267863325,-0.0028371857654958532,0.004704708198249419,0.023631095887509557,0.00902553681945284,0.1110885230108285,0.0130473065471437,0.0026686193970528816,0.07334362733868605,0.14331936645303378,0.0141214881632995,0.04946834007467027,-0.08198832292915337,0.003042023384292749,0.046684379690981714,0.00232247257679985,-0.05298324381359831,0.006281922410487037,-0.010587194551388679,0.02932178593204482,0.049655713579405236,0.005594774216335585,0.0011197304996652517,0.0017646515220849925,0.013051145972897027,-0.0014702061543820295,-0.027872553408041068,-0.03613648224949939,0.0736107678333624,-0.07680431659271414,-0.07849849794486485,-0.10104096911213556,-0.032932182872980276,0.002429256390083962,-0.06330972032770132,0.0013509119791945147,-0.049859680418932406,-0.05290928203303302,-0.029281742930799437,0.0003547101479154984
-0.005100566253420924,0.0011947548065409427,-0.0009032060513280212,0.05779240540907138,-0.11024683907857202,-0.07976922236008765,-0.00903112617599433,-0.0036198774360294284,0.0053006699622030196,0.026427154794649965,-0.05138135448174497,0.0026686193970528816,-0.027474649583365984,-0.0819039339662726,0.10774131991157387,0.05351634356624346,0.07056989986718631,0.003042023384292749,-0.0008545899281039437,-0.008424068525319517,-0.015218024462452462,0.006281922410487037,0.04589630614127693,-0.009951992810861232,0.016318024931562425,0.04048016211482597,0.0011197304996652517,0.0017646515220849925,-0.05494919201602455,-0.0014702061543820295,-0.007799788081036985,0.0004803356653697577,-0.04814019279091397,0.011252445809707523,-0.0017150565563783804,0.020558929548988747,-0.04918985430760636,0.002429256390083962,-0.0308082879974938,0.0013509119791945147,0.015407383257400764,0.017160815165397025,-0.0791016482266963,0.0003547101479154984
-0.02909709742834421,0.0011947548065409427,-0.0009032060513280212,0.031136481137426397,-0.07347188398839188,-0.022675205990825065,0.1312001675162604,0.031413594189137806,-0.021434493076532335,0.03936770560247149,0.014438593617458473,0.0026686193970528816,0.016892537034350785,0.07909801315992937,-0.0022885721935641534,-0.03732221131269564,-0.0392642483032436,0.003042023384292749,-0.038523428131820414,0.0791477519478685,0.03146820496761471,0.006281922410487037,0.007884177298294048,0.03663320024405037,0.020241060278694434,-0.03299419269773329,0.0011197304996652517,0.0017646515220849925,-0.033435447849096356,-0.0014702061543820295,0.07627225494622158,-0.017862696290548152,-0.051527196483225346,-0.024362625090960544,0.009679972245044466,0.026673024106391385,0.012817399926031037,0.002429256390083962,-0.03531696727669442,0.0013509119791945147,0.04125794132638372,0.04689543638929028,0.031469091984855924,0.0003547101479154984
0.048808099967580953,0.0011947548065409427,-0.0009032060513280212,0.017314961806640272,0.08932229977696315,0.08383939500843762,-0.014348023939988241,-0.046427168238297734,-0.020771668325600512,-0.043688686716339076,0.03706963877983005,0.0026686193970528816,-0.02014567887694707,-0.0029625975606457633,0.12435892874321797,0.02848610132974083,0.021006244577025712,0.003042023384292749,0.036968833146419855,0.021019747548154277,0.04035590135038869,0.006281922410487037,0.003250884998621917,-0.07987294813592927,-0.07786081931644573,0.03893705052312024,0.0011197304996652517,0.0017646515220849925,0.052731360139218975,-0.0014702061543820295,-0.022141090071922997,0.020010633619113927,-0.06114950922418827,0.022730580292796954,-0.046993997702738266,-0.025651221209536557,-0.06417511823863753,0.002429256390083962,-0.04217166437399522,0.0013509119791945147,0.017981592545960767,-0.003954696039173422,0.12025713573785257,0.0003547101479154984
-0.07136620787009063,0.0011947548065409427,-0.0009032060513280212,0.028517932516766376,-0.11523969331229433,0.049928062554470465,-0.010072606930786487,0.009407201236259155,0.0896489822537676,0.006063047824324541,-0.04788895093465384,0.0026686193970528816,0.13404366846647187,-0.023564921682705964,-0.0033726318870472838,0.007462266852895638,-0.05906087790036174,0.003042023384292749,0.04346988419162712,-0.016686966786158663,-0.02440801129155523,0.006281922410487037,0.03300553800609274,0.020240006250288656,-0.03608991945763873,0.0732987070174218,0.0011197304996652517,0.0017646515220849925,0.0232985598875588,-0.0014702061543820295,-0.14974546837484382,-0.06777703990202566,-0.10356556047739407,0.05598476544829656,0.021103363762489336,-0.020506985656776555,-0.022651212172033253,0.002429256390083962,0.0028130148826942536,0.0013509119791945147,0.014561795658162957,-0.028051220911386232,0.025311083468177675,0.0003547101479154984
-0.02056356354223321,0.0011947548065409427,-0.0009032060513280212,-0.027497594224124233,0.023905038843761273,0.034944146004903365,-0.03466247339856765,-0.04227017382738585,-0.0063434701982189035,0.08306196874039862,0.0879337004419638,0.0026686193970528816,0.11636428466703308,-0.008918516304531665,0.09137687678987583,-0.06482895339621297,-0.08548020904865761,0.003042023384292749,0.06702160084461695,0.040182496749414875,-0.0007840049346601319,0.006281922410487037,-0.01475143625562847,-0.0030544707135817806,0.042349360076876064,0.054421373086698366,0.0011197304996652517,0.0017646515220849925,-0.059833216562771296,-0.0014702061543820295,0.0026709631285986024,-0.042369603228715746,-0.035957705128804474,0.05732471742043421,0.12470776892417113,0.02819723326223078,0.004688725138362715,0.002429256390083962,-0.04821171882697317,0.0013509119791945147,-0.027166064839756032,0.058001430531897435,0.04431952067943523,0.0003547101479154984
-0.0941180751264531,0.0011947548065409427,-0.0009032060513280212,0.03509718557940944,-0.016458544597131475,-0.04914536311122519,-0.08294924024344752,-0.00979432448741313,-0.02483985216981144,0.040367281472540206,-0.03549863887321003,0.0026686193970528816,0.04655432379785107,-0.04827402999444641,-0.028904591930604462,-0.026869686795219727,-0.026582490718867646,0.003042023384292749,0.016111149922973578,-0.03083176375779706,-0.0814953079058689,0.006281922410487037,0.016375757963219884,-0.033548987743878045,0.029689878387553548,-0.02770466234962221,0.0011197304996652517,0.0017646515220849925,-0.08321533047938867,-0.0014702061543820295,-0.08892794557172701,0.05535223614868834,0.1502327722441078,0.09002695522091064,0.0760004310710326,-0.029480201325485345,0.046893351845936904,0.002429256390083962,0.0247600972897406,0.0013509119791945147,0.04489440230874531,0.010182653523721608,0.0837908389649289,0.0003547101479154984
0.07085039978865082,0.0011947548065409427,-0.0009032060513280212,0.03545779985936004,-0.018271680931641443,-0.038441984671295115,0.011345016222124693,0.08460037287679856,0.005646030022819271,-0.021348298157293333,0.04166381062743907,0.0026686193970528816,-0.05946936750504728,-0.02701544034783898,0.03622207969282265,0.060805853111902786,-0.09335352932256025,0.003042023384292749,-0.005936494821489058,0.010069162729638093,-0.050802963000004864,0.006281922410487037,0.04650218454057031,-0.0782421577827731,0.009940443694343104,-0.024603457449874355,0.0011197304996652517,0.0017646515220849925,0.06014371461262902,-0.0014702061543820295,-0.008978407691738521,-0.04071251239858498,0.035122285087141325,0.04774450539821473,-0.027146427199739254,0.0016768077954824046,-0.02532049767510014,0.002429256390083962,0.04282408802463755,0.0013509119791945147,-0.08923314671296412,0.012714500300116005,0.03627501655652743,0.0003547101479154984
0.10827829957755464,0.0011947548065409427,-0.0009032060513280212,-0.0292037216307941,-0.054547936207276604,-0.042398146253038504,-0.05018059143600717,-0.019444875143734164,0.04019718959673246,0.03153794774997243,0.004432217905769198,0.0026686193970528816,-0.05272212535733367,-0.025566477432326318,0.02559510005392862,0.001546526043548102,-0.014779801523954417,0.003042023384292749,-0.004590677654043418,0.07272239056953345,-0.03957966737188823,0.006281922410487037,0.0073329139792853715,-0.05087257682624513,-0.01053256809917813,-0.07083709906155855,0.0011197304996652517,0.0017646515220849925,-0.09110334405142684,-0.0014702061543820295,0.027319676048747632,-0.018276109717966338,0.03512236892860443,0.0034278652559947,-0.002035720173906408,-0.03306041538715676,-0.04916650760436769,0.002429256390083962,0.03847931402747162,0.0013509119791945147,-0.05857310182562092,-0.01341490320451788,-0.004000420493544654,0.0003547101479154984
-0.12426797527968425,0.0011947548065409427,-0.0009032060513280212,-0.015194105739880115,-0.007751153262489985,0.02983543457744675,-0.06706254223928387,0.07783590455921963,0.022077017355247253,0.030046849528087116,-0.003476114903123828,0.0026686193970528816,-0.005878553292374855,0.010766843033339524,-0.0023255542158937548,-0.1291433093825627,-0.07514399216696022,0.003042023384292749,0.02322074532615903,-0.00023819049957340965,-0.014010922358437039,0.006281922410487037,-0.0270207802273168,-0.019512011353683856,0.001327110161727374,-0.03897578995136697,0.0011197304996652517,0.0017646515220849925,0.09191422338054756,-0.0014702061543820295,0.020744152773183977,-0.0042280650238992745,-0.14303873359239017,0.058791394135273456,0.03589183246941263,-0.021342547233732634,-0.038705132841477474,0.002429256390083962,-0.01906719514228794,0.0013509119791945147,-0.005242229235343121,0.09498203761261859,-0.06576886576505137,0.0003547101479154984
0.013191126179516233,0.0011947548065409427,-0.0009032060513280212,-0.028532541104686282,0.08736188828425495,0.008754820622734583,0.08238584188449483,0.04557465652531201,-0.07010258803780745,0.014915836637517721,0.006052211632792903,0.0026686193970528816,0.02218333482585011,-0.12704814445139312,-0.013893021594757804,0.05765010218499411,0.05579373566750867,0.003042023384292749,-0.05743526053402359,-0.047259821034070004,-0.05503083762751637,0.006281922410487037,-0.027072784605498335,-0.047280380860644344,0.06683420904900728,0.1919592563269914,0.0011197304996652517,0.0017646515220849925,-0.017743990098959106,-0.0014702061543820295,0.09761470849315457,-0.013816047035315693,-0.033216814789376325,0.11056286714375063,-0.1168876950044464,-0.00881319165245631,-0.04357007068527752,0.002429256390083962,0.019275411100646567,0.0013509119791945147,0.03231498511670172,0.10990487656086989,-0.05036685214517578,0.0003547101479154984
0.06185939575244792,0.0011947548065409427,-0.0009032060513280212,0.014548777069189667,0.02607362707723493,0.046967670566709585,0.06953477267279928,0.017726527877264253,0.009281066353705403,0.11165234556299941,-0.014833466556164576,0.0026686193970528816,-0.03078871499957525,0.07694864753691744,-0.03562658303095689,0.00027449250964162175,-0.08155224052133958,0.003042023384292749,-0.004340781600136845,0.004641097329101007,-0.02828037991024379,0.006281922410487037,-0.0006903192210172548,0.08017701076486417,-0.04152014083861655,-0.03996371282910205,0.0011197304996652517,0.0017646515220849925,-0.02748090722764318,-0.0014702061543820295,-0.07216901934615594,-0.022656876586660157,-0.029274633369023584,-0.007848874606757539,0.03682082285990762,0.0194716508304974,0.03278519176707584,0.002429256390083962,-0.00660739073532246,0.0013509119791945147,-0.09693773031601671,-0.044174723581828945,-0.05592166231550266,0.0003547101479154984
-0.08156030559735739,0.0011947548065409427,-0.0009032060513280212,0.08193019760546438,-0.07682755537487951,-0.05394702758788372,-0.04120693886753368,-0.0018440483746858805,0.024786191813298886,-0.03775675189226957,-0.07530530453447426,0.0026686193970528816,0.037265386032572456,0.02216609223038757,0.0034914569476059976,-0.1027830775461247,0.020033854733379153,0.003042023384292749,0.0532201049059009,-0.058503065299386536,-0.013122736325111406,0.006281922410487037,-0.009354857057743304,0.033306176288944944,-0.1028256941834832,-0.054536409826032806,0.0011197304996652517,0.0017646515220849925,0.02908054924317227,-0.0014702061543820295,0.04557770316104115,0.0679712799013813,-0.014772956319821895,0.06744866069139221,-0.03125848977505874,0.03888463454796531,0.03958503589587403,0.002429256390083962,-0.019259076974330713,0.0013509119791945147,0.04927667282187154,0.01865646848268132,0.0005803322525439469,0.0003547101479154984
